date,phc_id,staff_id,role,shift,scheduled,present,leave_type
2025-08-24,PHC_033,STAFF_0344,doctor,NIGHT,True,True,none
2025-08-24,PHC_033,STAFF_0345,doctor,NIGHT,True,True,none
2025-08-24,PHC_033,STAFF_0347,nurse,NIGHT,True,True,none
2025-08-24,PHC_033,STAFF_0349,nurse,EVENING,True,True,none
2025-08-24,PHC_033,STAFF_0350,nurse,MORNING,True,True,none
2025-08-24,PHC_033,STAFF_0351,nurse,NIGHT,True,True,none
2025-08-24,PHC_033,STAFF_0352,pharmacist,MORNING,True,True,none
2025-08-25,PHC_033,STAFF_0344,doctor,MORNING,True,True,none
2025-08-25,PHC_033,STAFF_0345,doctor,MORNING,True,False,planned
2025-08-25,PHC_033,STAFF_0346,doctor,NIGHT,True,False,sick
2025-08-25,PHC_033,STAFF_0347,nurse,EVENING,True,True,none
2025-08-25,PHC_033,STAFF_0348,nurse,EVENING,True,True,none
2025-08-25,PHC_033,STAFF_0349,nurse,EVENING,True,True,none
2025-08-25,PHC_033,STAFF_0350,nurse,MORNING,True,True,none
2025-08-26,PHC_033,STAFF_0344,doctor,MORNING,True,True,none
2025-08-26,PHC_033,STAFF_0345,doctor,EVENING,True,True,none
2025-08-26,PHC_033,STAFF_0347,nurse,MORNING,True,False,planned
2025-08-26,PHC_033,STAFF_0348,nurse,MORNING,True,False,planned
2025-08-26,PHC_033,STAFF_0349,nurse,MORNING,True,True,none
2025-08-26,PHC_033,STAFF_0350,nurse,NIGHT,True,True,none
2025-08-26,PHC_033,STAFF_0351,nurse,MORNING,True,True,none
2025-08-27,PHC_033,STAFF_0345,doctor,MORNING,True,True,none
2025-08-27,PHC_033,STAFF_0347,nurse,EVENING,True,True,none
2025-08-27,PHC_033,STAFF_0348,nurse,MORNING,True,True,none
2025-08-27,PHC_033,STAFF_0350,nurse,MORNING,True,True,none
2025-08-27,PHC_033,STAFF_0352,pharmacist,MORNING,True,True,none
2025-08-28,PHC_033,STAFF_0344,doctor,EVENING,True,True,none
2025-08-28,PHC_033,STAFF_0345,doctor,EVENING,True,False,sick
2025-08-28,PHC_033,STAFF_0346,doctor,EVENING,True,False,sick
2025-08-28,PHC_033,STAFF_0348,nurse,NIGHT,True,True,none
2025-08-28,PHC_033,STAFF_0349,nurse,EVENING,True,True,none
2025-08-28,PHC_033,STAFF_0350,nurse,NIGHT,True,True,none
2025-08-28,PHC_033,STAFF_0351,nurse,MORNING,True,True,none
2025-08-29,PHC_033,STAFF_0344,doctor,EVENING,True,True,none
2025-08-29,PHC_033,STAFF_0345,doctor,MORNING,True,True,none
2025-08-29,PHC_033,STAFF_0347,nurse,EVENING,True,True,none
2025-08-29,PHC_033,STAFF_0348,nurse,NIGHT,True,True,none
2025-08-29,PHC_033,STAFF_0349,nurse,NIGHT,True,True,none
2025-08-29,PHC_033,STAFF_0350,nurse,MORNING,True,True,none
2025-08-29,PHC_033,STAFF_0351,nurse,MORNING,True,False,sick
2025-08-29,PHC_033,STAFF_0352,pharmacist,EVENING,True,True,none
2025-08-30,PHC_033,STAFF_0344,doctor,EVENING,True,True,none
2025-08-30,PHC_033,STAFF_0345,doctor,NIGHT,True,True,none
2025-08-30,PHC_033,STAFF_0346,doctor,MORNING,True,True,none
2025-08-30,PHC_033,STAFF_0347,nurse,NIGHT,True,True,none
2025-08-30,PHC_033,STAFF_0348,nurse,NIGHT,True,False,planned
2025-08-30,PHC_033,STAFF_0349,nurse,MORNING,True,True,none
2025-08-30,PHC_033,STAFF_0350,nurse,MORNING,True,True,none
2025-08-30,PHC_033,STAFF_0351,nurse,MORNING,True,True,none
2025-08-30,PHC_033,STAFF_0352,pharmacist,MORNING,True,True,none
2025-08-31,PHC_033,STAFF_0345,doctor,EVENING,True,False,sick
2025-08-31,PHC_033,STAFF_0347,nurse,EVENING,True,True,none
2025-08-31,PHC_033,STAFF_0348,nurse,EVENING,True,True,none
2025-08-31,PHC_033,STAFF_0350,nurse,EVENING,True,False,sick
2025-08-31,PHC_033,STAFF_0351,nurse,MORNING,True,True,none
2024-09-01,PHC_034,STAFF_0353,doctor,MORNING,True,False,planned
2024-09-01,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-09-01,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-01,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-01,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-01,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-09-01,PHC_034,STAFF_0361,nurse,NIGHT,True,True,none
2024-09-01,PHC_034,STAFF_0362,pharmacist,MORNING,True,False,unplanned
2024-09-02,PHC_034,STAFF_0353,doctor,MORNING,True,False,sick
2024-09-02,PHC_034,STAFF_0354,doctor,MORNING,True,False,planned
2024-09-02,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-02,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-02,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-02,PHC_034,STAFF_0358,nurse,MORNING,True,False,sick
2024-09-02,PHC_034,STAFF_0359,nurse,EVENING,True,False,sick
2024-09-02,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-02,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-09-02,PHC_034,STAFF_0362,pharmacist,EVENING,True,True,none
2024-09-03,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-03,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-03,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-03,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-03,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-03,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-03,PHC_034,STAFF_0362,pharmacist,NIGHT,True,True,none
2024-09-04,PHC_034,STAFF_0353,doctor,NIGHT,True,True,none
2024-09-04,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-04,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-04,PHC_034,STAFF_0358,nurse,NIGHT,True,False,planned
2024-09-04,PHC_034,STAFF_0361,nurse,NIGHT,True,False,planned
2024-09-04,PHC_034,STAFF_0362,pharmacist,NIGHT,True,False,planned
2024-09-05,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-05,PHC_034,STAFF_0354,doctor,MORNING,True,False,sick
2024-09-05,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-05,PHC_034,STAFF_0357,nurse,MORNING,True,False,sick
2024-09-05,PHC_034,STAFF_0358,nurse,MORNING,True,False,sick
2024-09-05,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-05,PHC_034,STAFF_0360,nurse,MORNING,True,False,sick
2024-09-05,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-09-05,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,unplanned
2024-09-06,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-06,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-09-06,PHC_034,STAFF_0357,nurse,NIGHT,True,False,sick
2024-09-06,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-06,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-09-06,PHC_034,STAFF_0361,nurse,MORNING,True,False,unplanned
2024-09-07,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-07,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-07,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-07,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-07,PHC_034,STAFF_0357,nurse,MORNING,True,False,planned
2024-09-07,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-07,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-07,PHC_034,STAFF_0361,nurse,NIGHT,True,False,sick
2024-09-08,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-08,PHC_034,STAFF_0354,doctor,EVENING,True,False,planned
2024-09-08,PHC_034,STAFF_0355,nurse,MORNING,True,False,sick
2024-09-08,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-08,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-08,PHC_034,STAFF_0358,nurse,NIGHT,True,False,sick
2024-09-08,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-08,PHC_034,STAFF_0360,nurse,MORNING,True,False,sick
2024-09-08,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-09-09,PHC_034,STAFF_0353,doctor,NIGHT,True,True,none
2024-09-09,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-09-09,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-09,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-09,PHC_034,STAFF_0357,nurse,MORNING,True,False,unplanned
2024-09-09,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-09-09,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-09,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-09-09,PHC_034,STAFF_0362,pharmacist,EVENING,True,True,none
2024-09-10,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-10,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-10,PHC_034,STAFF_0355,nurse,NIGHT,True,True,none
2024-09-10,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-10,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-09-10,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-09-10,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-10,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-10,PHC_034,STAFF_0361,nurse,EVENING,True,False,unplanned
2024-09-10,PHC_034,STAFF_0362,pharmacist,NIGHT,True,True,none
2024-09-11,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-11,PHC_034,STAFF_0354,doctor,MORNING,True,False,planned
2024-09-11,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-11,PHC_034,STAFF_0358,nurse,MORNING,True,False,unplanned
2024-09-11,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-11,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-11,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-11,PHC_034,STAFF_0362,pharmacist,NIGHT,True,False,unplanned
2024-09-12,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-12,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-12,PHC_034,STAFF_0355,nurse,NIGHT,True,True,none
2024-09-12,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-12,PHC_034,STAFF_0357,nurse,EVENING,True,False,unplanned
2024-09-12,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-09-12,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-12,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-12,PHC_034,STAFF_0361,nurse,NIGHT,True,True,none
2024-09-12,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,sick
2024-09-13,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-13,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-13,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-13,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-13,PHC_034,STAFF_0357,nurse,NIGHT,True,False,sick
2024-09-13,PHC_034,STAFF_0358,nurse,EVENING,True,False,sick
2024-09-13,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-13,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-13,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-13,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-14,PHC_034,STAFF_0353,doctor,EVENING,True,False,planned
2024-09-14,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-14,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-14,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-14,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-14,PHC_034,STAFF_0358,nurse,EVENING,True,False,unplanned
2024-09-14,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-14,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-14,PHC_034,STAFF_0361,nurse,NIGHT,True,True,none
2024-09-14,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-15,PHC_034,STAFF_0353,doctor,MORNING,True,False,planned
2024-09-15,PHC_034,STAFF_0354,doctor,NIGHT,True,False,unplanned
2024-09-15,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-15,PHC_034,STAFF_0356,nurse,MORNING,True,False,sick
2024-09-15,PHC_034,STAFF_0357,nurse,NIGHT,True,False,planned
2024-09-15,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-15,PHC_034,STAFF_0361,nurse,EVENING,True,False,planned
2024-09-16,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-16,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-16,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-16,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-16,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-16,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-16,PHC_034,STAFF_0360,nurse,MORNING,True,False,sick
2024-09-16,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-16,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-17,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-17,PHC_034,STAFF_0357,nurse,EVENING,True,False,sick
2024-09-17,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-17,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-09-17,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-18,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-18,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-18,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-18,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-18,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-09-18,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-19,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-09-19,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-19,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-19,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-19,PHC_034,STAFF_0358,nurse,MORNING,True,False,planned
2024-09-19,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-19,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-19,PHC_034,STAFF_0361,nurse,EVENING,True,False,sick
2024-09-19,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,sick
2024-09-20,PHC_034,STAFF_0353,doctor,NIGHT,True,True,none
2024-09-20,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-20,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-20,PHC_034,STAFF_0356,nurse,NIGHT,True,True,none
2024-09-20,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-09-20,PHC_034,STAFF_0358,nurse,NIGHT,True,True,none
2024-09-20,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-20,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-20,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-21,PHC_034,STAFF_0353,doctor,MORNING,True,False,sick
2024-09-21,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-09-21,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-21,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-21,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-09-21,PHC_034,STAFF_0360,nurse,MORNING,True,False,sick
2024-09-21,PHC_034,STAFF_0362,pharmacist,NIGHT,True,True,none
2024-09-22,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-09-22,PHC_034,STAFF_0355,nurse,NIGHT,True,True,none
2024-09-22,PHC_034,STAFF_0357,nurse,MORNING,True,False,sick
2024-09-22,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-22,PHC_034,STAFF_0361,nurse,MORNING,True,False,sick
2024-09-23,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-23,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-23,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-23,PHC_034,STAFF_0357,nurse,NIGHT,True,False,sick
2024-09-23,PHC_034,STAFF_0358,nurse,NIGHT,True,True,none
2024-09-23,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-09-23,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-23,PHC_034,STAFF_0361,nurse,EVENING,True,False,planned
2024-09-23,PHC_034,STAFF_0362,pharmacist,MORNING,True,False,sick
2024-09-24,PHC_034,STAFF_0353,doctor,MORNING,True,False,planned
2024-09-24,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-09-24,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-09-24,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-24,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-24,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-09-24,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-24,PHC_034,STAFF_0362,pharmacist,NIGHT,True,True,none
2024-09-25,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-09-25,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-25,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-25,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-09-25,PHC_034,STAFF_0358,nurse,MORNING,True,False,sick
2024-09-25,PHC_034,STAFF_0359,nurse,NIGHT,True,False,planned
2024-09-25,PHC_034,STAFF_0360,nurse,EVENING,True,False,planned
2024-09-25,PHC_034,STAFF_0361,nurse,MORNING,True,False,planned
2024-09-26,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-26,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-09-26,PHC_034,STAFF_0355,nurse,NIGHT,True,False,planned
2024-09-26,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-26,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-09-26,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-26,PHC_034,STAFF_0361,nurse,NIGHT,True,False,sick
2024-09-26,PHC_034,STAFF_0362,pharmacist,EVENING,True,True,none
2024-09-27,PHC_034,STAFF_0353,doctor,MORNING,True,False,unplanned
2024-09-27,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-09-27,PHC_034,STAFF_0356,nurse,NIGHT,True,False,planned
2024-09-27,PHC_034,STAFF_0357,nurse,MORNING,True,False,sick
2024-09-27,PHC_034,STAFF_0358,nurse,EVENING,True,False,planned
2024-09-27,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-27,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-27,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-27,PHC_034,STAFF_0362,pharmacist,NIGHT,True,False,sick
2024-09-28,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-28,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-09-28,PHC_034,STAFF_0356,nurse,EVENING,True,False,unplanned
2024-09-28,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-09-28,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-09-28,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-09-28,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-29,PHC_034,STAFF_0353,doctor,NIGHT,True,True,none
2024-09-29,PHC_034,STAFF_0354,doctor,EVENING,True,False,planned
2024-09-29,PHC_034,STAFF_0355,nurse,MORNING,True,False,sick
2024-09-29,PHC_034,STAFF_0356,nurse,MORNING,True,False,planned
2024-09-29,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-09-29,PHC_034,STAFF_0360,nurse,NIGHT,True,False,unplanned
2024-09-29,PHC_034,STAFF_0361,nurse,EVENING,True,False,sick
2024-09-29,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-09-30,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-09-30,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-09-30,PHC_034,STAFF_0357,nurse,EVENING,True,False,sick
2024-09-30,PHC_034,STAFF_0358,nurse,EVENING,True,False,planned
2024-09-30,PHC_034,STAFF_0359,nurse,NIGHT,True,True,none
2024-09-30,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-09-30,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-10-01,PHC_034,STAFF_0353,doctor,MORNING,True,True,none
2024-10-01,PHC_034,STAFF_0355,nurse,NIGHT,True,False,sick
2024-10-01,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-01,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-10-01,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-10-01,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-10-01,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-10-01,PHC_034,STAFF_0362,pharmacist,MORNING,True,True,none
2024-10-02,PHC_034,STAFF_0353,doctor,EVENING,True,True,none
2024-10-02,PHC_034,STAFF_0354,doctor,EVENING,True,True,none
2024-10-02,PHC_034,STAFF_0355,nurse,NIGHT,True,False,sick
2024-10-02,PHC_034,STAFF_0356,nurse,MORNING,True,False,planned
2024-10-02,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-02,PHC_034,STAFF_0358,nurse,MORNING,True,True,none
2024-10-02,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-10-02,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-10-02,PHC_034,STAFF_0361,nurse,EVENING,True,False,sick
2024-10-02,PHC_034,STAFF_0362,pharmacist,NIGHT,True,True,none
2024-10-03,PHC_034,STAFF_0353,doctor,MORNING,True,False,sick
2024-10-03,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-10-03,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-10-03,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-10-03,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-03,PHC_034,STAFF_0358,nurse,MORNING,True,False,unplanned
2024-10-03,PHC_034,STAFF_0360,nurse,NIGHT,True,True,none
2024-10-04,PHC_034,STAFF_0353,doctor,MORNING,True,False,unplanned
2024-10-04,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-10-04,PHC_034,STAFF_0355,nurse,MORNING,True,False,sick
2024-10-04,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-04,PHC_034,STAFF_0357,nurse,EVENING,True,True,none
2024-10-04,PHC_034,STAFF_0358,nurse,EVENING,True,True,none
2024-10-04,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-10-04,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-10-04,PHC_034,STAFF_0361,nurse,NIGHT,True,True,none
2024-10-04,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,planned
2024-10-05,PHC_034,STAFF_0353,doctor,NIGHT,True,False,sick
2024-10-05,PHC_034,STAFF_0354,doctor,MORNING,True,True,none
2024-10-05,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-10-05,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-05,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-05,PHC_034,STAFF_0358,nurse,NIGHT,True,True,none
2024-10-05,PHC_034,STAFF_0359,nurse,EVENING,True,True,none
2024-10-05,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-10-05,PHC_034,STAFF_0362,pharmacist,EVENING,True,True,none
2024-10-06,PHC_034,STAFF_0353,doctor,NIGHT,True,False,planned
2024-10-06,PHC_034,STAFF_0355,nurse,NIGHT,True,False,sick
2024-10-06,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-06,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-06,PHC_034,STAFF_0358,nurse,MORNING,True,False,sick
2024-10-06,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-10-06,PHC_034,STAFF_0360,nurse,EVENING,True,False,sick
2024-10-06,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-10-06,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,sick
2024-10-07,PHC_034,STAFF_0355,nurse,MORNING,True,True,none
2024-10-07,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-07,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-07,PHC_034,STAFF_0358,nurse,EVENING,True,False,unplanned
2024-10-07,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-10-07,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-10-07,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-10-07,PHC_034,STAFF_0362,pharmacist,EVENING,True,False,sick
2024-10-08,PHC_034,STAFF_0353,doctor,MORNING,True,False,unplanned
2024-10-08,PHC_034,STAFF_0354,doctor,NIGHT,True,True,none
2024-10-08,PHC_034,STAFF_0355,nurse,MORNING,True,False,planned
2024-10-08,PHC_034,STAFF_0356,nurse,MORNING,True,True,none
2024-10-08,PHC_034,STAFF_0357,nurse,MORNING,True,False,unplanned
2024-10-08,PHC_034,STAFF_0358,nurse,EVENING,True,False,sick
2024-10-08,PHC_034,STAFF_0360,nurse,MORNING,True,True,none
2024-10-08,PHC_034,STAFF_0361,nurse,MORNING,True,True,none
2024-10-08,PHC_034,STAFF_0362,pharmacist,MORNING,True,False,sick
2024-10-09,PHC_034,STAFF_0353,doctor,MORNING,True,False,planned
2024-10-09,PHC_034,STAFF_0355,nurse,EVENING,True,True,none
2024-10-09,PHC_034,STAFF_0356,nurse,EVENING,True,True,none
2024-10-09,PHC_034,STAFF_0357,nurse,MORNING,True,True,none
2024-10-09,PHC_034,STAFF_0358,nurse,MORNING,True,False,sick
2024-10-09,PHC_034,STAFF_0359,nurse,MORNING,True,True,none
2024-10-09,PHC_034,STAFF_0360,nurse,EVENING,True,True,none
2024-10-09,PHC_034,STAFF_0361,nurse,EVENING,True,True,none
2024-10-10,PHC_034,STAFF_0353,doctor,NIGHT,True,False,sick
