date,phc_id,role,scheduled_count,present_count,shortfall
2025-02-07,PHC_012,doctor,2,2,0
2025-02-07,PHC_012,nurse,3,2,1
2025-02-07,PHC_012,pharmacist,2,1,1
2025-02-07,PHC_013,doctor,2,2,0
2025-02-07,PHC_013,nurse,6,5,1
2025-02-07,PHC_013,pharmacist,1,1,0
2025-02-07,PHC_014,doctor,3,1,2
2025-02-07,PHC_014,nurse,3,3,0
2025-02-07,PHC_014,pharmacist,2,2,0
2025-02-07,PHC_015,doctor,2,2,0
2025-02-07,PHC_015,nurse,7,4,3
2025-02-07,PHC_015,pharmacist,3,3,0
2025-02-08,PHC_001,doctor,3,1,2
2025-02-08,PHC_001,nurse,7,6,1
2025-02-08,PHC_001,pharmacist,1,1,0
2025-02-08,PHC_002,doctor,2,1,1
2025-02-08,PHC_002,nurse,8,6,2
2025-02-08,PHC_002,pharmacist,1,1,0
2025-02-08,PHC_003,doctor,3,2,1
2025-02-08,PHC_003,nurse,4,3,1
2025-02-08,PHC_003,pharmacist,2,2,0
2025-02-08,PHC_004,doctor,2,2,0
2025-02-08,PHC_004,nurse,5,3,2
2025-02-08,PHC_004,pharmacist,1,1,0
2025-02-08,PHC_005,doctor,2,1,1
2025-02-08,PHC_005,nurse,3,1,2
2025-02-08,PHC_005,pharmacist,1,1,0
2025-02-08,PHC_006,doctor,2,2,0
2025-02-08,PHC_006,nurse,8,7,1
2025-02-08,PHC_006,pharmacist,1,1,0
2025-02-08,PHC_007,doctor,1,1,0
2025-02-08,PHC_007,nurse,4,2,2
2025-02-08,PHC_007,pharmacist,1,1,0
2025-02-08,PHC_008,doctor,2,2,0
2025-02-08,PHC_008,nurse,4,3,1
2025-02-08,PHC_008,pharmacist,1,1,0
2025-02-08,PHC_009,doctor,2,2,0
2025-02-08,PHC_009,nurse,7,6,1
2025-02-08,PHC_009,pharmacist,3,1,2
2025-02-08,PHC_010,doctor,3,3,0
2025-02-08,PHC_010,nurse,3,3,0
2025-02-08,PHC_010,pharmacist,1,1,0
2025-02-08,PHC_011,doctor,3,2,1
2025-02-08,PHC_011,nurse,7,4,3
2025-02-08,PHC_011,pharmacist,2,2,0
2025-02-08,PHC_012,doctor,2,2,0
2025-02-08,PHC_012,nurse,3,2,1
2025-02-08,PHC_012,pharmacist,2,0,2
2025-02-08,PHC_013,doctor,3,3,0
2025-02-08,PHC_013,nurse,5,5,0
2025-02-08,PHC_013,pharmacist,1,1,0
2025-02-08,PHC_014,doctor,2,2,0
2025-02-08,PHC_014,nurse,5,4,1
2025-02-08,PHC_014,pharmacist,1,1,0
2025-02-08,PHC_015,doctor,1,1,0
2025-02-08,PHC_015,nurse,9,7,2
2025-02-08,PHC_015,pharmacist,2,1,1
2025-02-09,PHC_001,doctor,2,1,1
2025-02-09,PHC_001,nurse,5,5,0
2025-02-09,PHC_002,doctor,1,1,0
2025-02-09,PHC_002,nurse,6,4,2
2025-02-09,PHC_002,pharmacist,2,0,2
2025-02-09,PHC_003,doctor,3,2,1
2025-02-09,PHC_003,nurse,8,8,0
2025-02-09,PHC_003,pharmacist,2,1,1
2025-02-09,PHC_004,doctor,2,2,0
2025-02-09,PHC_004,nurse,5,4,1
2025-02-09,PHC_004,pharmacist,1,0,1
2025-02-09,PHC_005,doctor,1,1,0
2025-02-09,PHC_005,nurse,6,2,4
2025-02-09,PHC_005,pharmacist,1,1,0
2025-02-09,PHC_006,doctor,3,1,2
2025-02-09,PHC_006,nurse,10,8,2
2025-02-09,PHC_006,pharmacist,2,1,1
2025-02-09,PHC_007,doctor,2,2,0
2025-02-09,PHC_007,nurse,5,4,1
2025-02-09,PHC_007,pharmacist,1,1,0
2025-02-09,PHC_008,doctor,1,1,0
2025-02-09,PHC_008,nurse,5,4,1
2025-02-09,PHC_008,pharmacist,1,1,0
2025-02-09,PHC_009,doctor,2,2,0
2025-02-09,PHC_009,nurse,6,5,1
2025-02-09,PHC_009,pharmacist,3,3,0
2025-02-09,PHC_010,doctor,3,2,1
2025-02-09,PHC_010,nurse,4,3,1
2025-02-09,PHC_010,pharmacist,1,0,1
2025-02-09,PHC_011,doctor,2,1,1
2025-02-09,PHC_011,nurse,8,7,1
2025-02-09,PHC_011,pharmacist,1,0,1
2025-02-09,PHC_012,doctor,2,1,1
2025-02-09,PHC_012,nurse,4,3,1
2025-02-09,PHC_012,pharmacist,2,1,1
2025-02-09,PHC_013,doctor,3,2,1
2025-02-09,PHC_013,nurse,6,3,3
2025-02-09,PHC_014,doctor,3,2,1
2025-02-09,PHC_014,nurse,3,3,0
2025-02-09,PHC_014,pharmacist,2,2,0
2025-02-09,PHC_015,doctor,2,1,1
2025-02-09,PHC_015,nurse,8,7,1
2025-02-09,PHC_015,pharmacist,3,2,1
2025-02-10,PHC_001,doctor,2,2,0
2025-02-10,PHC_001,nurse,6,5,1
2025-02-10,PHC_001,pharmacist,1,0,1
2025-02-10,PHC_002,doctor,1,1,0
2025-02-10,PHC_002,nurse,8,5,3
2025-02-10,PHC_002,pharmacist,2,2,0
2025-02-10,PHC_003,doctor,3,1,2
2025-02-10,PHC_003,nurse,8,5,3
2025-02-10,PHC_003,pharmacist,2,1,1
2025-02-10,PHC_004,doctor,1,1,0
2025-02-10,PHC_004,nurse,5,4,1
2025-02-10,PHC_004,pharmacist,1,1,0
2025-02-10,PHC_005,doctor,2,2,0
2025-02-10,PHC_005,nurse,4,4,0
2025-02-10,PHC_005,pharmacist,1,1,0
2025-02-10,PHC_006,doctor,2,1,1
2025-02-10,PHC_006,nurse,10,8,2
2025-02-10,PHC_006,pharmacist,2,2,0
2025-02-10,PHC_007,doctor,2,2,0
2025-02-10,PHC_007,nurse,4,3,1
2025-02-10,PHC_007,pharmacist,1,1,0
2025-02-10,PHC_008,doctor,2,1,1
2025-02-10,PHC_008,nurse,4,2,2
2025-02-10,PHC_008,pharmacist,1,1,0
2025-02-10,PHC_009,doctor,2,0,2
2025-02-10,PHC_009,nurse,6,4,2
2025-02-10,PHC_009,pharmacist,3,2,1
2025-02-10,PHC_010,doctor,2,2,0
2025-02-10,PHC_010,nurse,5,5,0
2025-02-10,PHC_010,pharmacist,1,0,1
2025-02-10,PHC_011,doctor,3,3,0
2025-02-10,PHC_011,nurse,7,5,2
2025-02-10,PHC_011,pharmacist,2,2,0
2025-02-10,PHC_012,doctor,1,1,0
2025-02-10,PHC_012,nurse,4,3,1
2025-02-10,PHC_012,pharmacist,2,0,2
2025-02-10,PHC_013,doctor,3,3,0
2025-02-10,PHC_013,nurse,5,3,2
2025-02-10,PHC_013,pharmacist,1,1,0
2025-02-10,PHC_014,doctor,2,2,0
2025-02-10,PHC_014,nurse,5,5,0
2025-02-10,PHC_014,pharmacist,2,2,0
2025-02-10,PHC_015,doctor,2,2,0
2025-02-10,PHC_015,nurse,7,3,4
2025-02-10,PHC_015,pharmacist,3,2,1
2025-02-11,PHC_001,doctor,2,0,2
2025-02-11,PHC_001,nurse,4,4,0
2025-02-11,PHC_001,pharmacist,1,1,0
2025-02-11,PHC_002,doctor,2,2,0
2025-02-11,PHC_002,nurse,7,6,1
2025-02-11,PHC_002,pharmacist,3,2,1
2025-02-11,PHC_003,doctor,2,2,0
2025-02-11,PHC_003,nurse,8,7,1
2025-02-11,PHC_003,pharmacist,2,1,1
2025-02-11,PHC_004,doctor,2,2,0
2025-02-11,PHC_004,nurse,6,5,1
2025-02-11,PHC_004,pharmacist,1,1,0
2025-02-11,PHC_005,doctor,2,1,1
2025-02-11,PHC_005,nurse,3,3,0
2025-02-11,PHC_005,pharmacist,1,1,0
2025-02-11,PHC_006,doctor,2,2,0
2025-02-11,PHC_006,nurse,9,9,0
2025-02-11,PHC_006,pharmacist,2,1,1
2025-02-11,PHC_007,doctor,2,1,1
2025-02-11,PHC_007,nurse,5,4,1
2025-02-11,PHC_007,pharmacist,1,1,0
2025-02-11,PHC_008,doctor,2,2,0
2025-02-11,PHC_008,nurse,5,4,1
2025-02-11,PHC_008,pharmacist,1,1,0
2025-02-11,PHC_009,doctor,2,2,0
2025-02-11,PHC_009,nurse,8,8,0
2025-02-11,PHC_009,pharmacist,2,2,0
2025-02-11,PHC_010,doctor,3,3,0
2025-02-11,PHC_010,nurse,4,4,0
2025-02-11,PHC_010,pharmacist,1,1,0
2025-02-11,PHC_011,doctor,3,2,1
2025-02-11,PHC_011,nurse,6,3,3
2025-02-11,PHC_011,pharmacist,1,1,0
2025-02-11,PHC_012,doctor,2,1,1
2025-02-11,PHC_012,nurse,3,2,1
2025-02-11,PHC_012,pharmacist,2,1,1
2025-02-11,PHC_013,doctor,3,3,0
2025-02-11,PHC_013,nurse,5,5,0
2025-02-11,PHC_014,doctor,3,1,2
2025-02-11,PHC_014,nurse,5,5,0
2025-02-11,PHC_014,pharmacist,1,1,0
2025-02-11,PHC_015,doctor,2,2,0
2025-02-11,PHC_015,nurse,6,6,0
2025-02-11,PHC_015,pharmacist,3,3,0
2025-02-12,PHC_001,doctor,3,2,1
2025-02-12,PHC_001,nurse,7,6,1
2025-02-12,PHC_001,pharmacist,1,1,0
2025-02-12,PHC_002,doctor,1,0,1
2025-02-12,PHC_002,nurse,8,7,1
2025-02-12,PHC_002,pharmacist,3,3,0
2025-02-12,PHC_003,doctor,3,3,0
2025-02-12,PHC_003,nurse,7,5,2
2025-02-12,PHC_003,pharmacist,2,2,0
2025-02-12,PHC_004,doctor,1,1,0
2025-02-12,PHC_004,nurse,4,4,0
2025-02-12,PHC_004,pharmacist,1,1,0
2025-02-12,PHC_005,doctor,2,2,0
2025-02-12,PHC_005,nurse,4,1,3
2025-02-12,PHC_006,doctor,2,1,1
2025-02-12,PHC_006,nurse,9,7,2
2025-02-12,PHC_006,pharmacist,2,2,0
2025-02-12,PHC_007,doctor,1,0,1
2025-02-12,PHC_007,nurse,5,4,1
2025-02-12,PHC_008,doctor,1,1,0
2025-02-12,PHC_008,nurse,4,4,0
2025-02-12,PHC_008,pharmacist,1,0,1
2025-02-12,PHC_009,doctor,2,1,1
2025-02-12,PHC_009,nurse,8,7,1
2025-02-12,PHC_009,pharmacist,2,1,1
2025-02-12,PHC_010,doctor,2,2,0
2025-02-12,PHC_010,nurse,2,2,0
2025-02-12,PHC_010,pharmacist,1,1,0
2025-02-12,PHC_011,doctor,3,3,0
2025-02-12,PHC_011,nurse,6,5,1
2025-02-12,PHC_011,pharmacist,2,1,1
2025-02-12,PHC_012,doctor,2,2,0
2025-02-12,PHC_012,nurse,3,3,0
2025-02-12,PHC_013,doctor,3,3,0
2025-02-12,PHC_013,nurse,6,6,0
2025-02-12,PHC_013,pharmacist,1,1,0
2025-02-12,PHC_014,doctor,2,2,0
2025-02-12,PHC_014,nurse,4,4,0
2025-02-12,PHC_014,pharmacist,1,1,0
2025-02-12,PHC_015,doctor,1,0,1
2025-02-12,PHC_015,nurse,6,6,0
2025-02-12,PHC_015,pharmacist,3,3,0
2025-02-13,PHC_001,doctor,2,2,0
2025-02-13,PHC_001,nurse,4,3,1
2025-02-13,PHC_001,pharmacist,1,0,1
2025-02-13,PHC_002,doctor,2,2,0
2025-02-13,PHC_002,nurse,9,6,3
2025-02-13,PHC_002,pharmacist,2,0,2
2025-02-13,PHC_003,doctor,3,1,2
2025-02-13,PHC_003,nurse,7,5,2
2025-02-13,PHC_003,pharmacist,2,2,0
2025-02-13,PHC_004,doctor,2,2,0
2025-02-13,PHC_004,nurse,4,3,1
2025-02-13,PHC_004,pharmacist,1,1,0
2025-02-13,PHC_005,doctor,1,1,0
2025-02-13,PHC_005,nurse,3,1,2
2025-02-13,PHC_006,doctor,2,2,0
2025-02-13,PHC_006,nurse,9,7,2
2025-02-13,PHC_007,doctor,2,2,0
2025-02-13,PHC_007,nurse,5,2,3
2025-02-13,PHC_007,pharmacist,1,1,0
2025-02-13,PHC_008,doctor,2,2,0
2025-02-13,PHC_008,nurse,5,3,2
2025-02-13,PHC_008,pharmacist,1,1,0
2025-02-13,PHC_009,nurse,7,7,0
2025-02-13,PHC_009,pharmacist,3,3,0
2025-02-13,PHC_010,doctor,3,3,0
2025-02-13,PHC_010,nurse,5,4,1
2025-02-13,PHC_010,pharmacist,1,0,1
2025-02-13,PHC_011,doctor,2,1,1
2025-02-13,PHC_011,nurse,6,4,2
2025-02-13,PHC_011,pharmacist,2,2,0
2025-02-13,PHC_012,doctor,2,2,0
2025-02-13,PHC_012,nurse,4,2,2
2025-02-13,PHC_012,pharmacist,2,1,1
2025-02-13,PHC_013,doctor,3,3,0
2025-02-13,PHC_013,nurse,5,5,0
2025-02-13,PHC_013,pharmacist,1,1,0
2025-02-13,PHC_014,doctor,3,2,1
2025-02-13,PHC_014,nurse,3,2,1
2025-02-13,PHC_014,pharmacist,1,0,1
2025-02-13,PHC_015,doctor,2,2,0
2025-02-13,PHC_015,nurse,9,9,0
2025-02-13,PHC_015,pharmacist,3,3,0
2025-02-14,PHC_001,doctor,3,3,0
2025-02-14,PHC_001,nurse,6,5,1
2025-02-14,PHC_001,pharmacist,1,1,0
2025-02-14,PHC_002,doctor,2,2,0
2025-02-14,PHC_002,nurse,7,6,1
2025-02-14,PHC_002,pharmacist,3,2,1
2025-02-14,PHC_003,doctor,3,2,1
2025-02-14,PHC_003,nurse,8,7,1
2025-02-14,PHC_003,pharmacist,1,1,0
2025-02-14,PHC_004,doctor,2,1,1
2025-02-14,PHC_004,nurse,5,4,1
2025-02-14,PHC_004,pharmacist,1,1,0
2025-02-14,PHC_005,doctor,1,1,0
2025-02-14,PHC_005,nurse,3,3,0
2025-02-14,PHC_006,doctor,1,1,0
2025-02-14,PHC_006,nurse,9,7,2
2025-02-14,PHC_006,pharmacist,2,1,1
2025-02-14,PHC_007,doctor,2,1,1
2025-02-14,PHC_007,nurse,5,4,1
2025-02-14,PHC_007,pharmacist,1,1,0
2025-02-14,PHC_008,doctor,2,2,0
2025-02-14,PHC_008,nurse,5,4,1
2025-02-14,PHC_008,pharmacist,1,1,0
2025-02-14,PHC_009,doctor,1,0,1
2025-02-14,PHC_009,nurse,8,6,2
2025-02-14,PHC_009,pharmacist,3,2,1
2025-02-14,PHC_010,doctor,2,2,0
2025-02-14,PHC_010,nurse,4,4,0
2025-02-14,PHC_010,pharmacist,1,1,0
2025-02-14,PHC_011,doctor,3,2,1
2025-02-14,PHC_011,nurse,5,4,1
2025-02-14,PHC_011,pharmacist,2,1,1
2025-02-14,PHC_012,doctor,2,2,0
2025-02-14,PHC_012,nurse,3,1,2
2025-02-14,PHC_012,pharmacist,2,2,0
2025-02-14,PHC_013,doctor,2,2,0
2025-02-14,PHC_013,nurse,6,6,0
2025-02-14,PHC_013,pharmacist,1,1,0
2025-02-14,PHC_014,doctor,2,1,1
2025-02-14,PHC_014,nurse,5,5,0
2025-02-14,PHC_015,doctor,1,1,0
2025-02-14,PHC_015,nurse,8,7,1
2025-02-14,PHC_015,pharmacist,2,1,1
2025-02-15,PHC_001,doctor,1,0,1
2025-02-15,PHC_001,nurse,7,4,3
2025-02-15,PHC_001,pharmacist,1,1,0
2025-02-15,PHC_002,doctor,2,2,0
2025-02-15,PHC_002,nurse,9,5,4
2025-02-15,PHC_002,pharmacist,2,1,1
2025-02-15,PHC_003,doctor,3,3,0
2025-02-15,PHC_003,nurse,9,8,1
2025-02-15,PHC_003,pharmacist,2,2,0
2025-02-15,PHC_004,doctor,2,2,0
2025-02-15,PHC_004,nurse,5,4,1
2025-02-15,PHC_004,pharmacist,1,1,0
2025-02-15,PHC_005,doctor,2,1,1
2025-02-15,PHC_005,nurse,6,4,2
2025-02-15,PHC_005,pharmacist,1,1,0
2025-02-15,PHC_006,doctor,2,2,0
2025-02-15,PHC_006,nurse,9,7,2
2025-02-15,PHC_006,pharmacist,1,1,0
2025-02-15,PHC_007,doctor,2,1,1
2025-02-15,PHC_007,nurse,4,0,4
2025-02-15,PHC_007,pharmacist,1,1,0
2025-02-15,PHC_008,doctor,1,1,0
2025-02-15,PHC_008,nurse,5,4,1
2025-02-15,PHC_008,pharmacist,1,1,0
2025-02-15,PHC_009,doctor,2,2,0
2025-02-15,PHC_009,nurse,8,5,3
2025-02-15,PHC_009,pharmacist,3,3,0
2025-02-15,PHC_010,doctor,3,2,1
2025-02-15,PHC_010,nurse,3,3,0
2025-02-15,PHC_011,doctor,2,2,0
2025-02-15,PHC_011,nurse,5,4,1
2025-02-15,PHC_011,pharmacist,2,0,2
2025-02-15,PHC_012,doctor,1,1,0
2025-02-15,PHC_012,nurse,3,3,0
2025-02-15,PHC_012,pharmacist,1,1,0
2025-02-15,PHC_013,doctor,3,3,0
2025-02-15,PHC_013,nurse,6,4,2
2025-02-15,PHC_013,pharmacist,1,1,0
2025-02-15,PHC_014,doctor,3,2,1
2025-02-15,PHC_014,nurse,5,5,0
2025-02-15,PHC_014,pharmacist,2,2,0
2025-02-15,PHC_015,doctor,2,2,0
2025-02-15,PHC_015,nurse,7,7,0
2025-02-15,PHC_015,pharmacist,2,2,0
2025-02-16,PHC_001,doctor,3,2,1
2025-02-16,PHC_001,nurse,6,5,1
2025-02-16,PHC_001,pharmacist,1,0,1
2025-02-16,PHC_002,doctor,1,1,0
2025-02-16,PHC_002,nurse,6,5,1
2025-02-16,PHC_002,pharmacist,2,0,2
2025-02-16,PHC_003,doctor,3,3,0
2025-02-16,PHC_003,nurse,8,8,0
2025-02-16,PHC_003,pharmacist,1,1,0
2025-02-16,PHC_004,doctor,1,1,0
2025-02-16,PHC_004,nurse,4,4,0
2025-02-16,PHC_004,pharmacist,1,1,0
2025-02-16,PHC_005,doctor,1,0,1
2025-02-16,PHC_005,nurse,6,3,3
2025-02-16,PHC_005,pharmacist,1,1,0
2025-02-16,PHC_006,doctor,3,2,1
2025-02-16,PHC_006,nurse,9,8,1
2025-02-16,PHC_006,pharmacist,2,2,0
2025-02-16,PHC_007,doctor,2,2,0
2025-02-16,PHC_007,nurse,5,5,0
2025-02-16,PHC_008,doctor,2,2,0
2025-02-16,PHC_008,nurse,5,4,1
2025-02-16,PHC_008,pharmacist,1,1,0
2025-02-16,PHC_009,nurse,8,8,0
2025-02-16,PHC_009,pharmacist,3,2,1
2025-02-16,PHC_010,doctor,3,3,0
2025-02-16,PHC_010,nurse,4,2,2
2025-02-16,PHC_010,pharmacist,1,1,0
2025-02-16,PHC_011,doctor,3,1,2
2025-02-16,PHC_011,nurse,6,4,2
2025-02-16,PHC_011,pharmacist,2,1,1
2025-02-16,PHC_012,doctor,2,1,1
2025-02-16,PHC_012,nurse,4,3,1
2025-02-16,PHC_012,pharmacist,1,0,1
2025-02-16,PHC_013,doctor,2,2,0
2025-02-16,PHC_013,nurse,6,6,0
2025-02-16,PHC_014,doctor,3,1,2
2025-02-16,PHC_014,nurse,3,2,1
2025-02-16,PHC_014,pharmacist,2,1,1
2025-02-16,PHC_015,doctor,2,2,0
2025-02-16,PHC_015,nurse,7,6,1
2025-02-16,PHC_015,pharmacist,3,3,0
2025-02-17,PHC_001,doctor,3,1,2
2025-02-17,PHC_001,nurse,6,4,2
2025-02-17,PHC_001,pharmacist,1,1,0
2025-02-17,PHC_002,doctor,2,2,0
2025-02-17,PHC_002,nurse,7,7,0
2025-02-17,PHC_002,pharmacist,2,1,1
2025-02-17,PHC_003,doctor,1,1,0
2025-02-17,PHC_003,nurse,8,7,1
2025-02-17,PHC_003,pharmacist,2,2,0
2025-02-17,PHC_004,doctor,2,2,0
2025-02-17,PHC_004,nurse,6,6,0
2025-02-17,PHC_004,pharmacist,1,1,0
2025-02-17,PHC_005,doctor,2,1,1
2025-02-17,PHC_005,nurse,6,4,2
2025-02-17,PHC_005,pharmacist,1,1,0
2025-02-17,PHC_006,doctor,1,0,1
2025-02-17,PHC_006,nurse,6,4,2
2025-02-17,PHC_006,pharmacist,2,2,0
2025-02-17,PHC_007,doctor,2,2,0
2025-02-17,PHC_007,nurse,3,2,1
2025-02-17,PHC_007,pharmacist,1,1,0
2025-02-17,PHC_008,doctor,1,1,0
2025-02-17,PHC_008,nurse,4,4,0
2025-02-17,PHC_008,pharmacist,1,1,0
2025-02-17,PHC_009,doctor,1,1,0
2025-02-17,PHC_009,nurse,7,7,0
2025-02-17,PHC_009,pharmacist,3,2,1
2025-02-17,PHC_010,doctor,2,2,0
2025-02-17,PHC_010,nurse,4,4,0
2025-02-17,PHC_010,pharmacist,1,1,0
2025-02-17,PHC_011,doctor,3,2,1
2025-02-17,PHC_011,nurse,8,6,2
2025-02-17,PHC_011,pharmacist,2,2,0
2025-02-17,PHC_012,doctor,2,1,1
2025-02-17,PHC_012,nurse,3,2,1
2025-02-17,PHC_012,pharmacist,2,2,0
2025-02-17,PHC_013,doctor,1,0,1
2025-02-17,PHC_013,nurse,5,4,1
2025-02-17,PHC_013,pharmacist,1,1,0
2025-02-17,PHC_014,doctor,2,2,0
2025-02-17,PHC_014,nurse,4,4,0
2025-02-17,PHC_014,pharmacist,2,2,0
2025-02-17,PHC_015,doctor,2,2,0
2025-02-17,PHC_015,nurse,7,6,1
2025-02-17,PHC_015,pharmacist,2,1,1
2025-02-18,PHC_001,doctor,2,1,1
2025-02-18,PHC_001,nurse,5,5,0
2025-02-18,PHC_001,pharmacist,1,0,1
2025-02-18,PHC_002,doctor,1,1,0
2025-02-18,PHC_002,nurse,8,7,1
2025-02-18,PHC_002,pharmacist,2,0,2
2025-02-18,PHC_003,doctor,2,1,1
2025-02-18,PHC_003,nurse,8,6,2
2025-02-18,PHC_004,doctor,2,2,0
2025-02-18,PHC_004,nurse,6,3,3
2025-02-18,PHC_004,pharmacist,1,1,0
2025-02-18,PHC_005,doctor,1,1,0
2025-02-18,PHC_005,nurse,5,4,1
2025-02-18,PHC_005,pharmacist,1,1,0
2025-02-18,PHC_006,doctor,1,1,0
2025-02-18,PHC_006,nurse,6,5,1
2025-02-18,PHC_006,pharmacist,2,0,2
2025-02-18,PHC_007,doctor,1,1,0
2025-02-18,PHC_007,nurse,5,3,2
2025-02-18,PHC_007,pharmacist,1,1,0
2025-02-18,PHC_008,doctor,2,2,0
2025-02-18,PHC_008,nurse,4,4,0
2025-02-18,PHC_008,pharmacist,1,1,0
2025-02-18,PHC_009,doctor,1,1,0
2025-02-18,PHC_009,nurse,7,7,0
2025-02-18,PHC_009,pharmacist,3,3,0
2025-02-18,PHC_010,doctor,3,3,0
2025-02-18,PHC_010,nurse,4,3,1
2025-02-18,PHC_010,pharmacist,1,1,0
2025-02-18,PHC_011,doctor,3,2,1
2025-02-18,PHC_011,nurse,7,6,1
2025-02-18,PHC_011,pharmacist,2,2,0
2025-02-18,PHC_012,doctor,2,1,1
2025-02-18,PHC_012,nurse,4,3,1
2025-02-18,PHC_012,pharmacist,2,2,0
2025-02-18,PHC_013,doctor,2,2,0
2025-02-18,PHC_013,nurse,6,6,0
2025-02-18,PHC_014,doctor,3,3,0
2025-02-18,PHC_014,nurse,4,3,1
2025-02-18,PHC_014,pharmacist,2,2,0
2025-02-18,PHC_015,doctor,2,1,1
2025-02-18,PHC_015,nurse,9,7,2
2025-02-18,PHC_015,pharmacist,1,1,0
2025-02-19,PHC_001,doctor,3,3,0
2025-02-19,PHC_001,nurse,6,5,1
2025-02-19,PHC_001,pharmacist,1,1,0
2025-02-19,PHC_002,doctor,2,2,0
2025-02-19,PHC_002,nurse,8,6,2
2025-02-19,PHC_002,pharmacist,3,2,1
2025-02-19,PHC_003,doctor,2,2,0
2025-02-19,PHC_003,nurse,8,6,2
2025-02-19,PHC_003,pharmacist,2,1,1
2025-02-19,PHC_004,doctor,1,1,0
2025-02-19,PHC_004,nurse,6,4,2
2025-02-19,PHC_004,pharmacist,1,1,0
2025-02-19,PHC_005,doctor,2,1,1
2025-02-19,PHC_005,nurse,6,5,1
2025-02-19,PHC_005,pharmacist,1,1,0
2025-02-19,PHC_006,doctor,3,3,0
2025-02-19,PHC_006,nurse,9,6,3
2025-02-19,PHC_006,pharmacist,2,2,0
2025-02-19,PHC_007,doctor,2,1,1
2025-02-19,PHC_007,nurse,4,4,0
2025-02-19,PHC_007,pharmacist,1,0,1
2025-02-19,PHC_008,doctor,2,2,0
2025-02-19,PHC_008,nurse,4,4,0
2025-02-19,PHC_008,pharmacist,1,1,0
2025-02-19,PHC_009,doctor,2,2,0
2025-02-19,PHC_009,nurse,7,7,0
2025-02-19,PHC_009,pharmacist,3,2,1
2025-02-19,PHC_010,doctor,1,0,1
2025-02-19,PHC_010,nurse,4,2,2
2025-02-19,PHC_010,pharmacist,1,1,0
2025-02-19,PHC_011,doctor,3,3,0
2025-02-19,PHC_011,nurse,6,5,1
2025-02-19,PHC_011,pharmacist,2,2,0
2025-02-19,PHC_012,doctor,1,0,1
2025-02-19,PHC_012,nurse,4,2,2
2025-02-19,PHC_012,pharmacist,1,1,0
2025-02-19,PHC_013,doctor,2,2,0
2025-02-19,PHC_013,nurse,5,5,0
2025-02-19,PHC_013,pharmacist,1,1,0
2025-02-19,PHC_014,doctor,2,1,1
2025-02-19,PHC_014,nurse,4,4,0
2025-02-19,PHC_014,pharmacist,2,2,0
2025-02-19,PHC_015,doctor,2,1,1
2025-02-19,PHC_015,nurse,8,6,2
2025-02-19,PHC_015,pharmacist,2,2,0
2025-02-20,PHC_001,doctor,3,2,1
2025-02-20,PHC_001,nurse,7,7,0
2025-02-20,PHC_001,pharmacist,1,1,0
2025-02-20,PHC_002,doctor,1,1,0
2025-02-20,PHC_002,nurse,7,5,2
2025-02-20,PHC_002,pharmacist,3,2,1
2025-02-20,PHC_003,doctor,3,2,1
2025-02-20,PHC_003,nurse,4,3,1
2025-02-20,PHC_003,pharmacist,2,2,0
2025-02-20,PHC_004,doctor,2,2,0
2025-02-20,PHC_004,nurse,5,4,1
2025-02-20,PHC_004,pharmacist,1,1,0
2025-02-20,PHC_005,doctor,2,2,0
2025-02-20,PHC_005,nurse,5,4,1
2025-02-20,PHC_005,pharmacist,1,1,0
2025-02-20,PHC_006,doctor,3,3,0
2025-02-20,PHC_006,nurse,8,6,2
2025-02-20,PHC_006,pharmacist,2,2,0
2025-02-20,PHC_007,doctor,2,2,0
2025-02-20,PHC_007,nurse,4,3,1
2025-02-20,PHC_007,pharmacist,1,1,0
2025-02-20,PHC_008,doctor,2,2,0
2025-02-20,PHC_008,nurse,3,2,1
2025-02-20,PHC_009,doctor,2,1,1
2025-02-20,PHC_009,nurse,7,6,1
2025-02-20,PHC_009,pharmacist,3,3,0
2025-02-20,PHC_010,doctor,2,1,1
2025-02-20,PHC_010,nurse,3,2,1
2025-02-20,PHC_010,pharmacist,1,1,0
2025-02-20,PHC_011,doctor,2,1,1
2025-02-20,PHC_011,nurse,7,6,1
2025-02-20,PHC_011,pharmacist,2,1,1
2025-02-20,PHC_012,doctor,2,2,0
2025-02-20,PHC_012,nurse,3,3,0
2025-02-20,PHC_012,pharmacist,2,2,0
2025-02-20,PHC_013,doctor,2,2,0
2025-02-20,PHC_013,nurse,4,4,0
2025-02-20,PHC_014,nurse,5,3,2
2025-02-20,PHC_014,pharmacist,2,1,1
2025-02-20,PHC_015,doctor,2,2,0
2025-02-20,PHC_015,nurse,9,7,2
2025-02-20,PHC_015,pharmacist,3,2,1
2025-02-21,PHC_001,doctor,1,1,0
2025-02-21,PHC_001,nurse,6,5,1
2025-02-21,PHC_002,doctor,2,2,0
2025-02-21,PHC_002,nurse,8,7,1
2025-02-21,PHC_002,pharmacist,3,3,0
2025-02-21,PHC_003,doctor,3,2,1
2025-02-21,PHC_003,nurse,7,6,1
2025-02-21,PHC_003,pharmacist,2,2,0
2025-02-21,PHC_004,doctor,2,2,0
2025-02-21,PHC_004,nurse,4,4,0
2025-02-21,PHC_004,pharmacist,1,0,1
2025-02-21,PHC_005,doctor,1,1,0
2025-02-21,PHC_005,nurse,5,4,1
2025-02-21,PHC_005,pharmacist,1,1,0
